"Country_code","Country_name","Series code","Series_name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","Income_group"
"ARE","United Arab Emirates","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,0.27,0.27,0.27,0.27,0.3,0.3,0.31,0.31,0.31,0.31,0.31,5.33,5.33,5.62,5.62,5.62,5.62,5.62,5.62,5.62,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,103.86,104.11,103.98,103.98,102.65,101.39,NA,100.63,100.95,100.68,100.1,99.73,100.51,100.71,100.44,100.65,101.06,100.63,NA,99.76,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,28.76,29.85,28.86,31.1,32.75,30.08,16.6,15.95,29.58,27.05,37.11,32.18,25.9,31.28,30.86,28.41,26.33,25.53,24.98,NA,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SP.POP.GROW","Population growth (annual %)",0,1,5.65,5.44,5.32,5.2,5.11,5.05,5.2,5.41,5.36,5.01,4.6,3.75,3.29,4.4,7.29,10.66,13.61,14.78,13.82,11.15,7.93,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SP.POP.TOTL","Population",0,0,1808642,1909812,2014095,2121704,2232980,2348539,2473983,2611610,2755497,2897038,3033491,3149440,3254691,3400959,3658042,4069349,4662728,5405541,6206623,6938815,7511690,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SP.URB.TOTL","Urban population",0,0,1430635.82,1507987.56,1587509.68,1669356.71,1753782.49,1841254.58,1936633.89,2041234.38,2150389.86,2257372.01,2360056,2449634.43,2530847.72,2643905.53,2843030.24,3161884.17,3625737.29,4206592.01,4833717.99,5408112.41,5859118.2,NA,"High income: nonOECD"
"ARE","United Arab Emirates","NY.GDP.MKTP.CD","GDP ($)",0,0,33653227968.3,33919640389.98,35412694052.55,35745300971.57,38268046815.04,42806864571.43,47993462223.62,51209479652.59,48500477900.04,55193466518.73,70591424755.71,68676925038.66,75284685608.63,88578899739.22,103784073761.03,132999867652.07,163296124473.91,207569781286.57,261347863149.48,230251878598.88,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,96.78,103.41,102.01,99.3,98.41,96,89.2,85.98,81.32,80.69,80.1,79.61,79.95,85.88,91.88,98.05,101.9,104.96,NA,98.86,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,2216.4,1594,2315.3,858.5,1855.3,1741.9,1194.8,5137.9,7200,4156.8,6500,3533.3,3411.7,2500,2000,2000,2600,3000,3000,3000,NA,NA,"High income: nonOECD"
"ARE","United Arab Emirates","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,21.5,20.5,19.4,18.3,17.4,16.3,15.5,14.6,13.8,13.1,12.4,11.7,11.1,10.5,9.9,9.4,8.9,8.4,7.9,7.5,7.1,NA,"High income: nonOECD"
"ARE","United Arab Emirates","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,214.32,245.98,227.82,241.74,249.83,245.91,261.71,242.21,241.07,238.01,237.78,254.04,268.41,237.47,228.61,215.8,208.92,223.71,240.51,247.13,NA,NA,"High income: nonOECD"
"ARG","Argentina","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,1411.47,1434.96,1489.45,1469.43,1552.46,1547.44,1575.62,1638.88,1662.64,1653.37,1650.49,1550.46,1470.79,1553.83,1755.41,1731.39,1870.24,1867.24,1922.76,1853.33,NA,NA,"Upper middle income"
"ARG","Argentina","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,3180,3960,6300,7100,7570,7360,7730,8140,8010,7560,7460,6990,4040,3670,3580,4460,5170,6050,7190,7580,8500,NA,"Upper middle income"
"ARG","Argentina","SP.URB.GROW","Urban population growth (annual %)",0,1,1.87,1.76,1.73,1.7,1.67,1.64,1.55,1.52,1.48,1.43,1.37,1.29,1.24,1.2,1.18,1.17,1.1,1.1,1.09,1.09,1.09,NA,"Upper middle income"
"ARG","Argentina","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,112613.57,117021.3,121447.37,118609.12,123350.55,122547.47,129217.75,134677.91,137673.85,145488.22,141076.82,140471.77,131406.94,142349.27,155000.42,158924.11,175528.29,183727.7,192378.15,NA,NA,NA,"Upper middle income"
"ARG","Argentina","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,102.81,103.06,101.88,101.44,100.92,100.64,100.49,102.51,103.53,103.83,104.06,104.5,105.03,NA,NA,NA,"Upper middle income"
"ARG","Argentina","SP.POP.GROW","Population growth (annual %)",0,1,1.4,1.37,1.34,1.31,1.28,1.26,1.23,1.21,1.17,1.12,1.06,1,0.95,0.91,0.89,0.88,0.88,0.88,0.88,0.87,0.87,NA,"Upper middle income"
"ARG","Argentina","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,189.25,173.12,162.69,153.55,155.26,161.3,157.57,153.43,151.65,157.84,160.52,159.33,171.24,167.73,175.35,159.82,160.57,148.85,144.83,139.64,NA,NA,"Upper middle income"
"ARG","Argentina","SP.URB.TOTL","Urban population",0,0,28398924.54,28903931.9,29407892.17,29910987.21,30413823.03,30916526.92,31398473.15,31879145.63,32354958.45,32821152.25,33274568.81,33706192.02,34125081.51,34535536.91,34943785.07,35354593.04,35745846.6,36139884.59,36537154.16,36937597.34,37341035.42,NA,"Upper middle income"
"ARG","Argentina","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,4.59,4.77,5.06,5.16,5.24,5.26,5.35,5.42,5.42,5.42,5.42,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,NA,NA,"Upper middle income"
"ARG","Argentina","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.3,1.29,1.94,1.18,1.41,2.17,2.55,3.13,2.44,8.46,3.67,0.81,2.11,1.27,2.69,2.87,2.59,2.48,2.98,1.31,1.72,NA,"Upper middle income"
"ARG","Argentina","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,100.22,NA,95.67,94.77,102.8,100.72,100.2,99.63,103.63,101.73,100.5,98.27,100.08,102.44,105.41,NA,NA,NA,"Upper middle income"
"ARG","Argentina","SP.POP.TOTL","Population",0,0,32642442,33093579,33540023,33982035,34420352,34855160,35287113,35714929,36134642,36541029,36930709,37302116,37657340,38001251,38340778,38681174,39023850,39368066,39714298,40062470,40412376,NA,"Upper middle income"
"ARG","Argentina","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,3.45,3.54,3.62,3.49,3.58,3.52,3.66,3.77,3.81,3.98,3.82,3.77,3.49,3.75,4.04,4.11,4.5,4.67,4.84,NA,NA,NA,"Upper middle income"
"ARG","Argentina","NY.GDP.MKTP.CD","GDP ($)",0,0,141352368714.69,189719989668.1,228779382768.15,236753563469.87,257439956992,258031878144,272149757952,292858888192,298948362240,283523022848,284203745280,268696715264,102040334258.58,129597103033.81,153129481873.14,183193408940.74,214066231199.56,260768703249.43,326676673164.78,307081774895.42,368711957357.53,NA,"Upper middle income"
"ARG","Argentina","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,462.56,426.61,395.52,364.73,358.4,366.49,366.2,353.04,347.51,380.11,371.51,386.98,406.27,404.37,403.84,379.25,386.18,372.03,364.88,NA,NA,NA,"Upper middle income"
"ARG","Argentina","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,2232.2,2666.1,3057.3,2846.5,2815.9,2799.7,2753.4,3307.4,3691.7,3351.5,3453.4,3206.4,3240.7,3673,3668.6,4232.2,3702.2,4352.4,3927.1,3166.6,NA,NA,"Upper middle income"
"ARG","Argentina","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,26.9,25.8,24.9,24.2,23.4,22.7,22,21.2,20.6,20,19.6,19,18.4,17.7,17.1,16.6,15.9,15.3,14.8,14.2,13.8,NA,"Upper middle income"
"ARG","Argentina","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,39.2,39.12,39.04,38.98,38.92,38.88,38.84,38.82,38.81,38.82,38.85,38.9,38.98,39.06,39.14,39.19,39.22,39.23,39.2,39.16,39.09,NA,"Upper middle income"
"ARM","Armenia","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,NA,NA,3681.67,2929.93,2966.6,3490.98,2607.24,3278.3,3406.64,3058.28,3465.32,3542.32,3003.27,3428.64,3645,4349.06,4378.4,5056.79,5548.17,NA,NA,NA,"Lower middle income"
"ARM","Armenia","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,688.37,600.67,577.03,635.2,448.11,545.34,528.14,458.98,491.1,458.04,343.09,343.59,330.56,346.28,307.96,312.69,320.92,NA,NA,NA,"Lower middle income"
"ARM","Armenia","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,739.54,882.76,769.74,446.77,265.61,296.93,303.97,307.66,292.1,273.35,283.91,258.32,213.35,197.44,188.92,199.45,179.09,175.94,173.33,175.5,NA,NA,"Lower middle income"
"ARM","Armenia","SP.POP.TOTL","Population",0,0,3544695,3512051,3449940,3370373,3290540,3223173,3172185,3134836,3109101,3090624,3076098,3065810,3061067,3060554,3062612,3065954,3069844,3074181,3079087,3084979,3092072,NA,"Lower middle income"
"ARM","Armenia","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,NA,NA,"Lower middle income"
"ARM","Armenia","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,33.13,33.26,33.67,34.27,34.91,35.45,35.82,36.04,36.14,36.16,36.13,36.05,36.04,36.04,36.01,36,36.01,36.01,36,35.99,35.95,NA,"Lower middle income"
"ARM","Armenia","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,105.49,NA,NA,96.18,NA,NA,NA,NA,93.74,89.98,101.41,93.44,92.95,97.93,NA,NA,NA,NA,"Lower middle income"
"ARM","Armenia","SP.URB.GROW","Urban population growth (annual %)",0,1,0.17,-1.28,-2.14,-2.69,-2.76,-2.43,-1.96,-1.55,-1.19,-0.96,-0.84,-0.64,-0.46,-0.33,-0.24,-0.2,0,0.02,0.03,0.07,0.1,NA,"Lower middle income"
"ARM","Armenia","SP.URB.TOTL","Urban population",0,0,2392669.12,2362205.5,2312149.79,2250735.09,2189525.32,2136963.7,2095545.41,2063349.06,2038948.44,2019413.72,2002539.8,1989710.69,1980510.35,1974057.33,1969259.52,1965276.51,1965314.13,1965631.33,1966304.96,1967599.61,1969649.86,NA,"Lower middle income"
"ARM","Armenia","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,310,330,400,450,520,560,590,610,660,710,800,950,1150,1470,1920,2570,3340,3040,3090,NA,"Lower middle income"
"ARM","Armenia","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,NA,NA,0.19,0.07,0.61,1.72,1.1,3.17,11.66,6.61,5.45,3.3,4.66,4.31,6.93,4.88,7.1,7.59,8.02,9.1,6.15,NA,"Lower middle income"
"ARM","Armenia","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,54.5,52.5,50.5,48.2,46,43.4,41.3,39.1,37.3,35.3,33.3,31.8,30.1,28.5,26.8,25.6,24.3,22.9,21.7,20.6,19.6,NA,"Lower middle income"
"ARM","Armenia","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,NA,NA,1842.8,1688.8,1439.9,1859,1877.1,1365.8,1768.3,1802.4,1410.2,1902.6,2229,1589,2323.3,1974.9,1364.2,2647.4,2386.4,2229.7,NA,NA,"Lower middle income"
"ARM","Armenia","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,2171.31,2309.84,1193.33,646.58,415,506.31,557.52,589.98,606.01,589.32,651.26,651.64,610.1,643.77,680.19,817.05,829.41,925.56,973.2,843.18,NA,NA,"Lower middle income"
"ARM","Armenia","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.07,104.88,103.25,102.08,103.04,103.53,104.23,103.52,102.53,NA,NA,"Lower middle income"
"ARM","Armenia","SP.POP.GROW","Population growth (annual %)",0,1,0.06,-0.93,-1.78,-2.33,-2.4,-2.07,-1.59,-1.18,-0.82,-0.6,-0.47,-0.34,-0.15,-0.02,0.07,0.11,0.13,0.14,0.16,0.19,0.23,NA,"Lower middle income"
"ARM","Armenia","NY.GDP.MKTP.CD","GDP ($)",0,0,2256838858.43,2068526521.9,1272577521.77,1201313196.46,1315158670.48,1468317350.02,1596968913.19,1639492424.38,1893726437.36,1845482181.49,1911563665.39,2118467913.38,2376335048.4,2807061008.69,3576615240.42,4900436758.5,6384457744.45,9206277478.95,11662017844.89,8541111814.58,9264794733.18,NA,"Lower middle income"
"ARM","Armenia","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,NA,NA,1.07,0.87,0.9,1.08,0.82,1.05,1.1,0.99,1.13,1.16,0.98,1.12,1.19,1.42,1.43,1.64,1.8,NA,NA,NA,"Lower middle income"
"ASM","American Samoa","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SP.URB.GROW","Urban population growth (annual %)",0,1,3.91,3.91,3.61,3.35,3.16,3.01,2.66,2.53,2.45,2.44,2.47,2.3,2.34,2.36,2.34,2.3,2.08,2.05,2.02,2.01,2,NA,"Upper middle income"
"ASM","American Samoa","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,102.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SP.POP.TOTL","Population",0,0,47052,48402,49648,50801,51885,52919,53901,54834,55745,56667,57625,58633,59687,60774,61871,62962,64045,65130,66217,67312,68420,NA,"Upper middle income"
"ASM","American Samoa","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,0.27,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,NA,NA,"Upper middle income"
"ASM","American Samoa","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","NY.GDP.MKTP.CD","GDP ($)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ASM","American Samoa","SP.URB.TOTL","Urban population",0,0,38065.07,39583.16,41039.04,42439.16,43801.32,45139.91,46354.86,47541.08,48721.13,49923.63,51171,52359.27,53598.93,54878.92,56178.87,57484.31,58690.84,59906.57,61131.53,62371.3,63630.6,NA,"Upper middle income"
"ASM","American Samoa","SP.POP.GROW","Population growth (annual %)",0,1,3.15,2.83,2.54,2.3,2.11,1.97,1.84,1.72,1.65,1.64,1.68,1.73,1.78,1.8,1.79,1.75,1.71,1.68,1.66,1.64,1.63,NA,"Upper middle income"
"ASM","American Samoa","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,5710,6120,6330,6770,7150,6890,7110,7610,7730,8010,7910,8290,8180,8880,9470,10100,11340,12560,12990,11730,10590,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,300.69,293.36,293.36,308.03,311.7,322.7,322.7,337.36,333.7,348.36,344.7,344.7,363.03,388.7,407.04,410.7,425.37,436.37,447.37,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,15.48,13.35,4.64,3.34,4.96,6.37,3.58,3.96,3.67,7.95,6.49,14.14,9.23,22.08,9.86,25.49,35.5,29.27,14.48,10.75,5.66,NA,"Upper middle income"
"ATG","Antigua and Barbuda","NY.GDP.MKTP.CD","GDP ($)",0,0,391570363.45,410388899.42,423762955.48,456537023.05,500088880.06,494185188.31,541074082.3,579851829.76,620037014.23,651851840.34,664174062.34,696251839.56,713533320.73,753107394.11,815396281.9,866818503.21,1010881463.63,1155366646.26,1203314814.81,1097688888.89,1014981481.48,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,26.2,24.8,23.8,22.4,21.1,19.7,18.7,17.7,16.6,15.7,14.9,14,13.2,12.4,11.5,11,10.3,9.6,9,8.5,8.1,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.32,NA,NA,NA,NA,NA,NA,96.25,94.36,97.12,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,125.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.63,103.86,95.7,89.58,NA,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,6.44,6.44,6.44,6.59,6.59,6.59,6.59,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,7.01,7.01,7.01,7.01,7,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,1588.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629.69,1632.58,1683.3,1698.96,NA,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SP.POP.GROW","Population growth (annual %)",0,1,0.02,0.88,1.66,2.23,2.51,2.58,2.6,2.62,2.55,2.39,2.18,1.92,1.68,1.49,1.36,1.29,1.23,1.15,1.09,1.05,1.03,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.57,94.54,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,381.96,365.21,362.13,360.79,343.36,370.98,347.55,346.42,328.19,329.06,320.84,313.9,322.46,328.6,321.49,311.34,284.67,267.73,274.01,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,4.83,4.67,4.6,4.72,4.66,4.7,4.58,4.66,4.5,4.58,4.44,4.35,4.51,4.76,4.91,4.89,5.01,5.08,5.15,NA,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SP.POP.TOTL","Population",0,0,62202,62754,63802,65238,66895,68642,70450,72322,74190,75985,77656,79165,80507,81716,82838,83916,84952,85935,86881,87802,88710,NA,"Upper middle income"
"ATG","Antigua and Barbuda","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,2380.9,1833.3,1722.2,1578.9,1707.3,1607.1,1727.2,1846.1,1882.3,2793.1,1600,1677.4,1562.5,1571.4,1578.9,1628.5,1625,1777.7,1619,1736.8,NA,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SP.URB.TOTL","Urban population",0,0,22019.51,22039.2,22228.62,22546.25,22931.61,23338.28,23685.29,24039.83,24378.83,24679.93,24927.58,25190.3,25391.91,25544.42,25663.21,25762.21,26012.3,26244.55,26463.95,26674.25,26879.13,NA,"Upper middle income"
"ATG","Antigua and Barbuda","SP.URB.GROW","Urban population growth (annual %)",0,1,0.24,0.09,0.86,1.42,1.69,1.76,1.48,1.49,1.4,1.23,1,1.05,0.8,0.6,0.46,0.39,0.97,0.89,0.83,0.79,0.77,NA,"Upper middle income"
"AUS","Australia","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,16.84,16.29,16.83,17.1,17.02,17.01,17.98,18.02,18.54,17.2,17.21,16.73,17.37,17.41,17.35,18.01,18.23,18.07,18.57,NA,NA,NA,"High income: OECD"
"AUS","Australia","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,2.58,1.31,1.73,1.37,1.53,3.24,1.53,1.74,1.48,0.85,3.27,2.17,4.28,1.71,5.99,-5.11,3.53,4.79,4.55,2.95,NA,NA,"High income: OECD"
"AUS","Australia","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,17420,18380,18890,19100,18930,19470,20690,22090,21890,21590,21260,20250,20100,21260,25670,30410,34300,37140,41760,43590,NA,NA,"High income: OECD"
"AUS","Australia","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,702.17,689.95,717.44,707.79,685.76,666.4,685.07,668.1,665.24,593.59,578.2,558.81,565.59,556.43,538.54,550.91,549.04,533.9,539.58,NA,NA,NA,"High income: OECD"
"AUS","Australia","SP.POP.TOTL","Population",0,0,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,21072500,21498500,21951700,22328800,NA,"High income: OECD"
"AUS","Australia","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,5052.78,4926.73,4957.34,5160.7,5111.08,5121.52,5403.65,5470,5554.77,5610.94,5644.61,5502.98,5676.01,5686.3,5649.97,5863.87,5910.02,5929.29,6019.07,5970.87,5635.65,NA,"High income: OECD"
"AUS","Australia","SP.POP.GROW","Population growth (annual %)",0,1,1.48,1.27,1.22,0.99,1.06,1.22,1.32,1.13,1.05,1.15,1.2,1.35,1.22,1.23,1.16,1.32,1.48,1.52,2,2.09,1.7,NA,"High income: OECD"
"AUS","Australia","NY.GDP.MKTP.CD","GDP ($)",0,0,314518661023.47,329965465819.01,328991771129.74,315553681843.73,326529920442.75,371090733590.73,403660849772.38,437674127406.48,401216848673.95,390208672766.01,416923318470.14,380427712783.08,397239430724.15,468468841001.75,615275999430.93,696033679145.99,749316412099.43,856816361780.64,1039415095376.83,924843128520.74,NA,NA,"High income: OECD"
"AUS","Australia","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: OECD"
"AUS","Australia","SP.URB.GROW","Urban population growth (annual %)",0,1,1.46,1.44,1.38,1.14,1.22,1.37,1.57,1.37,1.3,1.4,1.44,1.58,1.45,1.46,1.39,1.55,1.68,2,2.2,2.29,1.91,NA,"High income: OECD"
"AUS","Australia","SP.URB.TOTL","Urban population",0,0,14573595.4,14784733.6,14989716,15161819.4,15348158,15559992,15806055.2,16024611.8,16233663.6,16461834.8,16701416,16966962,17214626.4,17468161.2,17712112,17988213.6,18292804.02,18661806,19077768.9,19519451.64,19894960.8,NA,"High income: OECD"
"AUS","Australia","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,210.72,208.69,211.31,213.6,205.89,200.63,205.87,202.83,199.31,193.64,189.65,183.76,184.79,181.68,175.37,179.33,177.97,175.17,174.9,174.9,NA,NA,"High income: OECD"
"AUS","Australia","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,9.1,8.6,8.2,7.8,7.4,7.1,6.9,6.7,6.5,6.4,6.2,6.1,6,5.9,5.7,5.6,5.5,5.3,5.2,5,4.9,NA,"High income: OECD"
"AUS","Australia","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,100.1,99.71,99.59,99.72,101.65,102,99.86,99.99,98.9,98.08,98.41,97.75,97.43,96.98,97.61,97.3,97.71,NA,NA,"High income: OECD"
